ticket_id,customer_id,category,subcategory,description,created_at,sla_due_at,status,assigned_to,resolution_notes
12332,1781,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-05-06 22:00:00,2026-05-07 22:00:00,InProgress,Network Ops,
12333,1410,Billing,High Bill,High Bill issue reported by customer.,2025-09-21 20:00:00,2025-09-22 20:00:00,InProgress,Billing Desk,
12334,2233,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2025-12-24 16:00:00,2025-12-26 16:00:00,Closed,Network Ops,Resolved after investigation.
12335,2512,Billing,High Bill,High Bill issue reported by customer.,2026-05-27 23:00:00,2026-05-28 23:00:00,Closed,Team A,Resolved after investigation.
12336,1567,Billing,High Bill,High Bill issue reported by customer.,2025-11-18 10:00:00,2025-11-21 10:00:00,Closed,,Resolved after investigation.
12337,2191,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-07-01 01:00:00,2026-07-03 01:00:00,Open,Team B,
12338,1211,SIM,,SIM issue reported by customer.,2025-12-10 14:00:00,2025-12-13 14:00:00,Closed,Team A,Resolved after investigation.
12339,2719,Roaming,Billing Query,Billing Query issue reported by customer.,2026-02-11 00:00:00,2026-02-12 00:00:00,Closed,Team A,Resolved after investigation.
12340,2612,KYC,Document Rejected,Document Rejected issue reported by customer.,2025-08-17 14:00:00,2025-08-18 14:00:00,Closed,Billing Desk,Resolved after investigation.
12341,1008,Roaming,Billing Query,Billing Query issue reported by customer.,2025-10-05 08:00:00,2025-10-07 08:00:00,Closed,Team B,Resolved after investigation.
12342,1073,Recharge,Amount Deducted,,2026-05-09 18:00:00,2026-05-10 18:00:00,Closed,Team A,
12343,2788,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-09-18 07:00:00,2025-09-21 07:00:00,Closed,Network Ops,Resolved after investigation.
12344,1416,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-12-08 04:00:00,2025-12-09 04:00:00,InProgress,Billing Desk,
12345,1355,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-05-20 06:00:00,2026-05-21 06:00:00,Open,Team B,
12346,2653,SIM,Replacement Request,Replacement Request issue reported by customer.,2025-12-21 16:00:00,2025-12-23 16:00:00,InProgress,,
12347,1822,Billing,GST Query,GST Query issue reported by customer.,2026-07-11 23:00:00,2026-07-13 23:00:00,Closed,Billing Desk,Resolved after investigation.
12348,1210,Billing,,Billing issue reported by customer.,2026-05-05 13:00:00,2026-05-08 13:00:00,Open,,
12349,1561,Network,Slow Data,Slow Data issue reported by customer.,2025-12-27 17:00:00,2025-12-29 17:00:00,Closed,,
12350,2430,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-01-06 22:00:00,2026-01-09 22:00:00,Closed,Team B,Resolved after investigation.
12351,1702,Network,No Signal,No Signal issue reported by customer.,2026-01-08 12:00:00,2026-01-11 12:00:00,InProgress,Team B,
12352,2021,Network,Call Drop,,2026-05-18 15:00:00,2026-05-20 15:00:00,Open,Team A,
12353,1361,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-06-19 16:00:00,2026-06-21 16:00:00,Closed,Billing Desk,Resolved after investigation.
12354,2770,Billing,GST Query,GST Query issue reported by customer.,2025-08-08 09:00:00,2025-08-09 09:00:00,Closed,Billing Desk,Resolved after investigation.
12355,1278,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-04-01 18:00:00,2026-04-04 18:00:00,Closed,KYC Cell,Resolved after investigation.
12356,2550,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-05-29 09:00:00,2026-05-31 09:00:00,Open,KYC Cell,
12357,1312,SIM,,SIM issue reported by customer.,2026-07-02 19:00:00,2026-07-03 19:00:00,Closed,Team A,Resolved after investigation.
12358,1932,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-10-16 04:00:00,2025-10-17 04:00:00,Closed,Team A,Resolved after investigation.
12359,1846,Network,Slow Data,,2025-12-29 10:00:00,2025-12-31 10:00:00,Closed,Billing Desk,Resolved after investigation.
12360,1859,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-10-16 13:00:00,2025-10-19 13:00:00,Closed,Team A,Resolved after investigation.
12361,1395,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-07-01 16:00:00,2026-07-03 16:00:00,InProgress,Team B,
12362,1272,SIM,,SIM issue reported by customer.,2025-11-02 12:00:00,2025-11-05 12:00:00,Closed,Billing Desk,Resolved after investigation.
12363,1804,Billing,GST Query,GST Query issue reported by customer.,2026-08-05 10:00:00,2026-08-08 10:00:00,Closed,,
12364,1394,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-03-19 19:00:00,2026-03-20 19:00:00,Closed,KYC Cell,Resolved after investigation.
12365,1946,KYC,Document Rejected,Document Rejected issue reported by customer.,2025-11-25 11:00:00,2025-11-26 11:00:00,InProgress,Team C,
12366,1069,Recharge,Recharge Failed,,2026-01-27 07:00:00,2026-01-28 07:00:00,Open,Team C,
12367,2775,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-11-23 10:00:00,2025-11-24 10:00:00,Closed,KYC Cell,Resolved after investigation.
12368,2251,Network,No Signal,No Signal issue reported by customer.,2026-03-01 16:00:00,2026-03-03 16:00:00,Open,Team B,
12369,2690,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-08-08 04:00:00,2025-08-11 04:00:00,Closed,Team A,Resolved after investigation.
12370,1559,Billing,GST Query,,2026-06-21 03:00:00,2026-06-23 03:00:00,Closed,KYC Cell,Resolved after investigation.
12371,2534,Billing,High Bill,,2026-04-20 13:00:00,2026-04-23 13:00:00,InProgress,Billing Desk,
12372,1831,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2025-12-10 07:00:00,2025-12-13 07:00:00,Open,Billing Desk,
12373,2243,Network,Slow Data,,2025-08-24 20:00:00,2025-08-26 20:00:00,Closed,Network Ops,Resolved after investigation.
12374,1419,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-02-19 09:00:00,2026-02-20 09:00:00,Closed,Team A,Resolved after investigation.
12375,2347,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2025-12-14 06:00:00,2025-12-17 06:00:00,Closed,Team A,Resolved after investigation.
12376,1529,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-02-28 14:00:00,2026-03-02 14:00:00,Open,Billing Desk,
12377,1218,SIM,Replacement Request,Replacement Request issue reported by customer.,2025-08-14 11:00:00,2025-08-17 11:00:00,InProgress,Billing Desk,
12378,2334,Billing,GST Query,GST Query issue reported by customer.,2025-09-29 05:00:00,2025-10-01 05:00:00,Open,Billing Desk,
12379,2218,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-06-28 20:00:00,2026-07-01 20:00:00,Closed,Network Ops,
12380,1687,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-02-28 03:00:00,2026-03-01 03:00:00,Closed,Team C,Resolved after investigation.
12381,1712,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-02-06 00:00:00,2026-02-08 00:00:00,Closed,KYC Cell,Resolved after investigation.
12382,1953,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-10-21 19:00:00,2025-10-23 19:00:00,InProgress,Team C,
12383,2126,SIM,Replacement Request,,2025-09-28 04:00:00,2025-09-30 04:00:00,Open,Billing Desk,
12384,1192,Network,,Network issue reported by customer.,2026-05-08 04:00:00,2026-05-09 04:00:00,InProgress,Team A,
12385,1083,Network,Call Drop,Call Drop issue reported by customer.,2026-06-17 20:00:00,2026-06-20 20:00:00,Closed,KYC Cell,Resolved after investigation.
12386,1440,Recharge,Amount Deducted,,2025-12-14 08:00:00,2025-12-17 08:00:00,Closed,Network Ops,
12387,2551,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2025-10-28 20:00:00,2025-10-31 20:00:00,Closed,KYC Cell,Resolved after investigation.
12388,2688,Roaming,,Roaming issue reported by customer.,2026-03-09 13:00:00,2026-03-12 13:00:00,InProgress,Team A,
12389,1342,Network,No Signal,,2025-12-28 02:00:00,2025-12-29 02:00:00,Closed,Team C,Resolved after investigation.
12390,1168,Billing,GST Query,GST Query issue reported by customer.,2025-12-09 22:00:00,2025-12-11 22:00:00,Open,Team C,
12391,1280,Recharge,Amount Deducted,,2026-01-28 23:00:00,2026-01-31 23:00:00,Closed,Billing Desk,Resolved after investigation.
12392,1037,Network,Call Drop,Call Drop issue reported by customer.,2025-08-13 07:00:00,2025-08-16 07:00:00,Open,Billing Desk,
12393,1062,Roaming,Billing Query,Billing Query issue reported by customer.,2026-03-26 10:00:00,2026-03-27 10:00:00,InProgress,Team C,
12394,1972,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-07-18 23:00:00,2026-07-21 23:00:00,Closed,Billing Desk,Resolved after investigation.
12395,1128,Billing,GST Query,GST Query issue reported by customer.,2026-05-03 23:00:00,2026-05-05 23:00:00,Closed,Team B,Resolved after investigation.
12396,2038,Roaming,Billing Query,Billing Query issue reported by customer.,2026-03-03 13:00:00,2026-03-05 13:00:00,Open,Billing Desk,
12397,1675,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-01-29 16:00:00,2026-01-30 16:00:00,Closed,KYC Cell,Resolved after investigation.
12398,1411,KYC,Verification Pending,,2026-01-12 07:00:00,2026-01-14 07:00:00,Open,Billing Desk,
12399,2203,Network,No Signal,No Signal issue reported by customer.,2026-04-07 05:00:00,2026-04-10 05:00:00,Closed,KYC Cell,Resolved after investigation.
12400,1616,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-08-03 20:00:00,2026-08-06 20:00:00,InProgress,Billing Desk,
12401,1921,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-03-28 07:00:00,2026-03-31 07:00:00,Closed,KYC Cell,Resolved after investigation.
12402,1500,Roaming,Billing Query,Billing Query issue reported by customer.,2026-05-01 16:00:00,2026-05-03 16:00:00,Closed,,Resolved after investigation.
12403,2113,Billing,GST Query,GST Query issue reported by customer.,2025-09-13 23:00:00,2025-09-16 23:00:00,Closed,Billing Desk,Resolved after investigation.
12404,1673,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-11-05 11:00:00,2025-11-06 11:00:00,InProgress,Team A,
12405,1362,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-08-17 04:00:00,2025-08-18 04:00:00,Closed,Billing Desk,Resolved after investigation.
12406,2553,Billing,GST Query,GST Query issue reported by customer.,2026-04-08 17:00:00,2026-04-10 17:00:00,Closed,,Resolved after investigation.
12407,2191,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-03-02 10:00:00,2026-03-04 10:00:00,Closed,Team A,Resolved after investigation.
12408,1215,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-12-15 00:00:00,2025-12-18 00:00:00,Closed,KYC Cell,Resolved after investigation.
12409,1066,SIM,,SIM issue reported by customer.,2026-04-10 11:00:00,2026-04-11 11:00:00,Closed,Team B,Resolved after investigation.
12410,2068,Network,Call Drop,Call Drop issue reported by customer.,2026-01-19 11:00:00,2026-01-20 11:00:00,Open,KYC Cell,
12411,1212,SIM,SIM Not Working,,2026-07-04 01:00:00,2026-07-06 01:00:00,Closed,,
12412,1910,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-10-25 15:00:00,2025-10-26 15:00:00,Closed,Team C,Resolved after investigation.
12413,2445,Billing,GST Query,GST Query issue reported by customer.,2025-09-28 17:00:00,2025-09-30 17:00:00,Closed,KYC Cell,Resolved after investigation.
12414,2731,Network,No Signal,No Signal issue reported by customer.,2026-01-24 20:00:00,2026-01-27 20:00:00,Closed,,Resolved after investigation.
12415,1555,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-01-27 14:00:00,2026-01-29 14:00:00,Open,KYC Cell,
12416,1370,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-04-23 15:00:00,2026-04-26 15:00:00,Closed,Team A,Resolved after investigation.
12417,2015,Roaming,,Roaming issue reported by customer.,2026-02-27 01:00:00,2026-03-01 01:00:00,InProgress,Team C,
12418,1070,Roaming,Billing Query,Billing Query issue reported by customer.,2026-02-13 18:00:00,2026-02-15 18:00:00,Closed,Billing Desk,Resolved after investigation.
12419,2749,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-01-31 05:00:00,2026-02-01 05:00:00,Closed,,Resolved after investigation.
12420,1822,Roaming,Billing Query,Billing Query issue reported by customer.,2026-04-19 12:00:00,2026-04-21 12:00:00,Closed,Team C,Resolved after investigation.
12421,2163,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-12-27 06:00:00,2025-12-29 06:00:00,Closed,Network Ops,Resolved after investigation.
12422,1357,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-02-26 08:00:00,2026-02-27 08:00:00,Closed,KYC Cell,Resolved after investigation.
12423,2420,Network,Call Drop,Call Drop issue reported by customer.,2025-08-27 04:00:00,2025-08-28 04:00:00,Open,Team C,
12424,2073,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-06-02 20:00:00,2026-06-04 20:00:00,Open,Billing Desk,
12425,1692,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-01-31 17:00:00,2026-02-01 17:00:00,Closed,Team B,Resolved after investigation.
12426,1841,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-09-11 16:00:00,2025-09-12 16:00:00,Closed,Team A,Resolved after investigation.
12427,1560,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-07-25 18:00:00,2026-07-27 18:00:00,Closed,,Resolved after investigation.
12428,2263,Billing,High Bill,High Bill issue reported by customer.,2025-11-23 05:00:00,2025-11-24 05:00:00,Closed,Team C,Resolved after investigation.
12429,2177,Billing,Late Fee Dispute,,2026-07-10 04:00:00,2026-07-12 04:00:00,InProgress,Billing Desk,
12430,2191,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-04-10 17:00:00,2026-04-12 17:00:00,InProgress,KYC Cell,
12431,2635,Billing,High Bill,High Bill issue reported by customer.,2025-12-19 09:00:00,2025-12-21 09:00:00,Closed,Team A,Resolved after investigation.
12432,2145,Network,Call Drop,Call Drop issue reported by customer.,2026-02-14 13:00:00,2026-02-17 13:00:00,Open,Network Ops,
12433,1097,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-06-06 22:00:00,2026-06-08 22:00:00,Closed,Network Ops,Resolved after investigation.
12434,1394,Network,No Signal,,2025-12-20 22:00:00,2025-12-23 22:00:00,Closed,Team B,Resolved after investigation.
12435,2660,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-12-18 07:00:00,2025-12-19 07:00:00,InProgress,,
12436,2212,Recharge,,Recharge issue reported by customer.,2025-11-11 23:00:00,2025-11-12 23:00:00,Closed,Team A,Resolved after investigation.
12437,2412,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-03-12 09:00:00,2026-03-13 09:00:00,Closed,Team A,Resolved after investigation.
12438,1816,Network,Call Drop,Call Drop issue reported by customer.,2026-01-13 16:00:00,2026-01-15 16:00:00,Open,Team B,
12439,1825,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-06-01 03:00:00,2026-06-04 03:00:00,Closed,Billing Desk,
12440,2672,SIM,Replacement Request,Replacement Request issue reported by customer.,2025-10-12 21:00:00,2025-10-13 21:00:00,Open,KYC Cell,
12441,1701,Network,Slow Data,Slow Data issue reported by customer.,2025-12-02 09:00:00,2025-12-05 09:00:00,Open,,
12442,1210,Network,Call Drop,Call Drop issue reported by customer.,2026-01-15 01:00:00,2026-01-18 01:00:00,Closed,Billing Desk,Resolved after investigation.
12443,1123,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-11-27 14:00:00,2025-11-29 14:00:00,Closed,Billing Desk,Resolved after investigation.
12444,2112,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-05-03 01:00:00,2026-05-05 01:00:00,InProgress,Team A,
12445,1993,KYC,Document Rejected,Document Rejected issue reported by customer.,2025-11-27 16:00:00,2025-11-28 16:00:00,InProgress,Team A,
12446,2795,Network,Slow Data,Slow Data issue reported by customer.,2025-11-09 01:00:00,2025-11-11 01:00:00,Closed,KYC Cell,Resolved after investigation.
12447,2334,Billing,GST Query,GST Query issue reported by customer.,2026-07-21 17:00:00,2026-07-24 17:00:00,Closed,Billing Desk,Resolved after investigation.
12448,2147,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-02-20 11:00:00,2026-02-23 11:00:00,Closed,Team A,Resolved after investigation.
12449,1299,Billing,High Bill,High Bill issue reported by customer.,2026-01-06 06:00:00,2026-01-08 06:00:00,Open,Network Ops,
12450,2620,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-07-14 20:00:00,2026-07-15 20:00:00,InProgress,Network Ops,
